time_sec,timekernel_signal
2.5,0.00408134779248362
2.51666666666667,0.00973671108055805
2.53333333333333,0.0215440298099989
2.55,0.0442128271940665
2.56666666666667,0.084154409016008
2.58333333333333,0.148563835789236
2.6,0.243252447502476
2.61666666666667,0.36941055862215
2.63333333333333,0.52031852658805
2.65,0.679730794636074
2.66666666666667,0.823591558933804
2.68333333333333,0.925529912838477
2.7,0.964660562817407
2.71666666666667,0.932534221429128
2.73333333333333,0.836106823001348
2.75,0.695289840558526
2.76666666666667,0.536262418853166
2.78333333333333,0.383615622313902
2.8,0.254520386392175
2.81666666666667,0.156623165314529
2.83333333333333,0.0893914877680292
2.85,0.0473197605052014
2.86666666666667,0.0232324183668308
2.88333333333333,0.0105791546773132
2.9,0.00446797966908663
2.91666666666667,0.00175014466669751
2.93333333333333,0.000635825548075402
2.95,0
2.96666666666667,0
2.98333333333333,0
3,0
3.01666666666667,0
3.03333333333333,0
3.05,0
3.06666666666667,0
3.08333333333333,0
3.1,0
3.11666666666667,0
3.13333333333333,0
3.15,0
3.16666666666667,0.000821704833643877
3.18333333333333,0.00222552998786017
3.2,0.00559057649174417
3.21666666666667,0.0130252512873324
3.23333333333333,0.0281463891142579
3.25,0.0564113972831631
3.26666666666667,0.104862207735329
3.28333333333333,0.180792048954692
3.3,0.289099877966632
3.31666666666667,0.428770251093204
3.33333333333333,0.589806133094193
3.35,0.752488606020032
3.36666666666667,0.890420620392712
3.38333333333333,0.97722810493753
3.4,0.994724514545097
3.41666666666667,0.939109744175196
3.43333333333333,0.822312501585937
3.45,0.667828072699492
3.46666666666667,0.50303677649523
3.48333333333333,0.35143255546334
3.5,0.227714756700473
3.51666666666667,0.136850654968533
3.53333333333333,0.0762796235130199
3.55,0.0394344184793229
3.56666666666667,0.0189080488220698
3.58333333333333,0.00840855466269693
3.6,0.00346815258914066
3.61666666666667,0.00132670986164985
3.63333333333333,0.000470709761766255
3.65,0
3.66666666666667,0
3.68333333333333,0
3.7,0
3.71666666666667,0.000679786341473055
3.73333333333333,0.00185805667398631
3.75,0.00471027245885023
3.76666666666667,0.0110747768963181
3.78333333333333,0.0241505499303066
3.8,0.0488453470142659
3.81666666666667,0.0916272010299458
3.83333333333333,0.159415831370158
3.85,0.257243786852501
3.86666666666667,0.385003976082267
3.88333333333333,0.534432317607113
3.9,0.688061938001025
3.91666666666667,0.821617481184635
3.93333333333333,0.910823772830366
3.95,0.937050798430937
3.96666666666667,0.896363104027352
3.98333333333333,0.800438618023952
4,0.674019590703004
4.01666666666667,0.548247019445626
4.03333333333333,0.452888263435132
4.05,0.409907748122677
4.06666666666667,0.429471448864234
4.08333333333333,0.508275075893591
4.1,0.629900844778711
4.11666666666667,0.767416545367063
4.13333333333333,0.88864499940082
4.15,0.963716694862411
4.16666666666667,0.972995429160425
4.18333333333333,0.912443514619585
4.2,0.793882935884902
4.21666666666667,0.64099230517035
4.23333333333333,0.480015679410466
4.25,0.333398562221434
4.26666666666667,0.214771670483967
4.28333333333333,0.12832000690764
4.3,0.0711074079989693
4.31666666666667,0.0365457822125785
4.33333333333333,0.0174204882365371
4.35,0.00770215092688466
4.36666666666667,0.0031584451319534
4.38333333333333,0.00120127927562319
4.4,0.000423763487217754
4.41666666666667,0
4.43333333333333,0
4.45,0
4.46666666666667,0
4.48333333333333,0
4.5,0
4.51666666666667,0
4.53333333333333,0
4.55,0
4.56666666666667,0
4.58333333333333,0
4.6,0
4.61666666666667,0
4.63333333333333,0
4.65,0
4.66666666666667,0
4.68333333333333,0
4.7,0
4.71666666666667,0
4.73333333333333,0.000651451088534634
4.75,0.00179315482314961
4.76666666666667,0.0045777811662137
4.78333333333333,0.010839139526829
4.8,0.0238033597111282
4.81666666666667,0.0484826531170716
4.83333333333333,0.0915883015215152
4.85,0.160472211037653
4.86666666666667,0.260775275972038
4.88333333333333,0.393043053226988
4.9,0.549441175428649
4.91666666666667,0.712376727940494
4.93333333333333,0.856654315989942
4.95,0.955451437087837
4.96666666666667,0.988367289763745
4.98333333333333,0.948274996207747
5,0.843831486796023
5.01666666666667,0.696435315341673
5.03333333333333,0.533105458811046
5.05,0.37848889724395
5.06666666666667,0.249230425222565
5.08333333333333,0.152214821871708
5.1,0.086222520508043
5.11666666666667,0.0452993662962303
5.13333333333333,0.0220734786666396
5.15,0.00997599270959841
5.16666666666667,0.00418164773364299
5.18333333333333,0.00162571303182153
5.2,0.000586198150865243
5.21666666666667,0
5.23333333333333,0
5.25,0
5.26666666666667,0
5.28333333333333,0
5.3,0
5.31666666666667,0
5.33333333333333,0
5.35,0
5.36666666666667,0
5.38333333333333,0
5.4,0
5.41666666666667,0.000468806544355958
5.43333333333333,0.00131745992472389
5.45,0.00343386352765998
5.46666666666667,0.0083010254452101
5.48333333333333,0.018611639908255
5.5,0.0387028244475698
5.51666666666667,0.0746460090550951
5.53333333333333,0.133529456612906
5.55,0.221541255914809
5.56666666666667,0.340909827674443
5.58333333333333,0.486555046963114
5.6,0.644068435008747
5.61666666666667,0.790750518862967
5.63333333333333,0.900438590102242
5.65,0.95098881396501
5.66666666666667,0.931542796001001
5.68333333333333,0.846316814180938
5.7,0.71313195685001
5.71666666666667,0.557332132829529
5.73333333333333,0.403985568331962
5.75,0.271597253975928
5.76666666666667,0.169352911994315
5.78333333333333,0.0979416893681225
5.8,0.0525351337150819
5.81666666666667,0.0261359907486405
5.83333333333333,0.0120596404396051
5.85,0.00516101660640581
5.86666666666667,0.00204852255001358
5.88333333333333,0.000754136187055421
5.9,0
5.91666666666667,0
5.93333333333333,0
5.95,0
5.96666666666667,0
5.98333333333333,0
6,0
6.01666666666667,0
6.03333333333333,0
6.05,0
6.06666666666667,0
6.08333333333333,0
6.1,0
6.11666666666667,0
6.13333333333333,0
6.15,0
6.16666666666667,0
6.18333333333333,0.000713008679652056
6.2,0.00195143175874594
6.21666666666667,0.00495356696332714
6.23333333333333,0.0116624448078275
6.25,0.025466465969424
6.26666666666667,0.0515769605264077
6.28333333333333,0.0968837865108428
6.3,0.168793185860026
6.31666666666667,0.272751506577099
6.33333333333333,0.408778158787598
6.35,0.568220110918251
6.36666666666667,0.732570689445054
6.38333333333333,0.87596630890204
6.4,0.971473486421469
6.41666666666667,1
6.43333333333333,0.955312249383184
6.45,0.848555829825285
6.46666666666667,0.704001780558385
6.48333333333333,0.552355811224888
6.5,0.423090871594861
6.51666666666667,0.338801091708725
6.53333333333333,0.312526019608365
6.55,0.347210932666949
6.56666666666667,0.435918314577612
6.58333333333333,0.562241658595142
6.6,0.701667614961892
6.61666666666667,0.82513078187438
6.63333333333333,0.905090838268353
6.65,0.922663258237435
6.66666666666667,0.872806442463203
6.68333333333333,0.766219811789141
6.7,0.62387239665061
6.71666666666667,0.471135221125274
6.73333333333333,0.329991744826349
6.75,0.214372175931852
6.76666666666667,0.129164025923631
6.78333333333333,0.0721809125032997
6.8,0.0374119604094678
6.81666666666667,0.0179847902364811
6.83333333333333,0.00801874598416646
6.85,0.0033159876821391
6.86666666666667,0.00127181455124921
6.88333333333333,0.00045241605567711
6.9,0
6.91666666666667,0
6.93333333333333,0
6.95,0.000389216039901179
6.96666666666667,0.00111112900969126
6.98333333333333,0.00294203381884622
7,0.00722504599527126
7.01666666666667,0.0164576570840315
7.03333333333333,0.0347692476732648
7.05,0.0681277172575028
7.06666666666667,0.12380975701726
7.08333333333333,0.208684160368992
7.1,0.326233555667214
7.11666666666667,0.473013026487251
7.13333333333333,0.636097298586543
7.15,0.793378593076536
7.16666666666667,0.917791913069135
7.18333333333333,0.98472505136472
7.2,0.979924896800174
7.21666666666667,0.904435335245528
7.23333333333333,0.774228044411903
7.25,0.614704641223155
7.26666666666667,0.452657498343669
7.28333333333333,0.309156117175907
7.3,0.195834852480195
7.31666666666667,0.115054898573008
7.33333333333333,0.0626934342409701
7.35,0.0316854201993415
7.36666666666667,0.0148527251721657
7.38333333333333,0.00645746338816248
7.4,0.0026039137973554
7.41666666666667,0.00097386699338851
7.43333333333333,0.000337816204618261
7.45,0
7.46666666666667,0.000666155081423692
7.48333333333333,0.00182228766575104
7.5,0.00462341323748972
7.51666666666667,0.0108796185062805
7.53333333333333,0.023744916417614
7.55,0.0480655969212479
7.56666666666667,0.0902412894640066
7.58333333333333,0.157138964568129
7.6,0.253787573447269
7.61666666666667,0.380158549977596
7.63333333333333,0.528161850484436
7.65,0.680576436583572
7.66666666666667,0.813380961444625
7.68333333333333,0.901601353178862
7.7,0.926916657973103
7.71666666666667,0.883838842248761
7.73333333333333,0.781649899414569
7.75,0.641148517826913
7.76666666666667,0.488146047049434
7.78333333333333,0.345254335834882
7.8,0.228112595038136
7.81666666666667,0.143785260147688
7.83333333333333,0.0930940211960517
7.85,0.074310745644129
7.86666666666667,0.0864252202309945
7.88333333333333,0.130620573746877
7.9,0.209386217215068
7.91666666666667,0.323540135940491
7.93333333333333,0.468293136141461
7.95,0.630045886702834
7.96666666666667,0.78704924089432
7.98333333333333,0.911882273042919
8,0.979901175472863
8.01666666666667,0.976626362766928
8.03333333333333,0.902777748461694
8.05,0.773998402994813
8.06666666666667,0.615469480558005
8.08333333333333,0.453921221702846
8.1,0.310500333640218
8.11666666666667,0.196993197079099
8.13333333333333,0.115917166770013
8.15,0.0632632210666189
8.16666666666667,0.0320229505096613
8.18333333333333,0.0150340926851976
8.2,0.00654633342608823
8.21666666666667,0.00264376637446139
8.23333333333333,0.000990263959955453
8.25,0.000344017526037731
8.26666666666667,0
8.28333333333333,0
8.3,0
8.31666666666667,0
8.33333333333333,0
8.35,0
8.36666666666667,0
8.38333333333333,0
8.4,0
8.41666666666667,0
8.43333333333333,0
8.45,0
8.46666666666667,0
8.48333333333333,0
8.5,0
8.51666666666667,0
8.53333333333333,0.000569725544854067
8.55,0.00158108361511077
8.56666666666667,0.00406959008861732
8.58333333333333,0.00971524809280613
8.6,0.0215112221563916
8.61666666666667,0.0441758223091896
8.63333333333333,0.0841419967102266
8.65,0.148644788707791
8.66666666666667,0.243553959755825
8.68333333333333,0.370128260643802
8.7,0.521690160129652
8.71666666666667,0.681989022217371
8.73333333333333,0.826889178094042
8.75,0.929871879881744
8.76666666666667,0.969851737503476
8.78333333333333,0.938197780144503
8.8,0.841764313789021
8.81666666666667,0.700476801485181
8.83333333333333,0.540634886644515
8.85,0.387009129676409
8.86666666666667,0.25694774010987
8.88333333333333,0.15822470872745
8.9,0.0903668258713667
8.91666666666667,0.0478683141586298
8.93333333333333,0.0235174718737383
8.95,0.0107160665328943
8.96666666666667,0.00452877942538574
8.98333333333333,0.00177511515856673
9,0.000645312323833244
9.01666666666667,0
9.03333333333333,0
9.05,0
9.06666666666667,0
9.08333333333333,0
9.1,0
9.11666666666667,0
9.13333333333333,0
9.15,0
9.16666666666667,0.000418084860811631
9.18333333333333,0.00118398075380066
9.2,0.00310978385202074
9.21666666666667,0.00757568677606189
9.23333333333333,0.0171167297558265
9.25,0.0358696497073411
9.26666666666667,0.0697174443728883
9.28333333333333,0.125679380403425
9.3,0.210133338763039
9.31666666666667,0.325862360776223
9.33333333333333,0.468685523038076
9.35,0.625224584169362
9.36666666666667,0.773561547570924
9.38333333333333,0.887685011884701
9.4,0.94477589555509
9.41666666666667,0.932621002624494
9.43333333333333,0.853863523318908
9.45,0.725068220967275
9.46666666666667,0.571053138723146
9.48333333333333,0.417139545265231
9.5,0.282613681416628
9.51666666666667,0.177587181637344
9.53333333333333,0.103498997253648
9.55,0.0559456202614684
9.56666666666667,0.0280479191683973
9.58333333333333,0.013041839051415
9.6,0.00562444337822297
9.61666666666667,0.00224968407365297
9.63333333333333,0.000834571217943031
9.65,0
9.66666666666667,0
9.68333333333333,0
9.7,0
9.71666666666667,0
9.73333333333333,0
9.75,0
9.76666666666667,0
9.78333333333333,0
9.8,0
9.81666666666667,0
9.83333333333333,0
9.85,0
9.86666666666667,0
9.88333333333333,0
9.9,0
9.91666666666667,0
9.93333333333333,0
9.95,0
9.96666666666667,0
9.98333333333333,0
10,0.000854601354219398
10.0166666666667,0.00230293855200994
10.0333333333333,0.00575571647100566
10.05,0.0133418550799757
10.0666666666667,0.028683636814355
10.0833333333333,0.0571945475667399
10.1,0.105773912747924
10.1166666666667,0.181429123903126
10.1333333333333,0.28862952063716
10.15,0.425873358787434
10.1666666666667,0.582809597659936
10.1833333333333,0.739741149961087
10.2,0.870843130960765
10.2166666666667,0.950839479111494
10.2333333333333,0.962900694517872
10.25,0.904404169302606
10.2666666666667,0.787861647882866
10.2833333333333,0.63656557251182
10.3,0.477025284285413
10.3166666666667,0.331546044196733
10.3333333333333,0.213722127969478
10.35,0.127781357609748
10.3666666666667,0.0708588689160715
10.3833333333333,0.0364443065759423
10.4,0.0173849647554361
10.4166666666667,0.00769177046960802
10.4333333333333,0.00315636172427156
10.45,0.00120130860457167
10.4666666666667,0.000424061686808014
10.4833333333333,0
10.5,0
10.5166666666667,0
10.5333333333333,0
10.55,0
10.5666666666667,0
10.5833333333333,0
10.6,0
10.6166666666667,0
10.6333333333333,0
10.65,0
10.6666666666667,0
10.6833333333333,0
10.7,0.000338317280798911
10.7166666666667,0.000973384606573207
10.7333333333333,0.00259743128731064
10.75,0.00642842244610409
10.7666666666667,0.0147559376066726
10.7833333333333,0.0314146659154994
10.8,0.0620300807182059
10.8166666666667,0.113599755959195
10.8333333333333,0.192956022755313
10.85,0.30398051971016
10.8666666666667,0.444160643761647
10.8833333333333,0.601923887236714
10.9,0.756572216941793
10.9166666666667,0.881995705936427
10.9333333333333,0.953651362191571
10.95,0.956355877521477
10.9666666666667,0.889519891292882
10.9833333333333,0.7673568592296
11,0.613965368109302
11.0166666666667,0.455612778537077
11.0333333333333,0.313585320391115
11.05,0.200181359407683
11.0666666666667,0.118522210823877
11.0833333333333,0.0650854651786295
11.1,0.0331494436470855
11.1166666666667,0.0156594347277612
11.1333333333333,0.00686093038420561
11.15,0.00278802313891778
11.1666666666667,0.00105078858636101
11.1833333333333,0.000367315254773834
11.2,0
11.2166666666667,0
11.2333333333333,0
11.25,0
11.2666666666667,0
11.2833333333333,0
11.3,0.000326649750932844
11.3166666666667,0.000939095421814317
11.3333333333333,0.00250407328494723
11.35,0.00619334341997458
11.3666666666667,0.0142070006365015
11.3833333333333,0.030225965931809
11.4,0.0596430487253914
11.4166666666667,0.109154716899504
11.4333333333333,0.185280295048318
11.45,0.291689566019352
11.4666666666667,0.425910378181688
11.4833333333333,0.576795416841717
11.5,0.724489437481254
11.5166666666667,0.844013259588705
11.5333333333333,0.9119553061496
11.55,0.913913046982394
11.5666666666667,0.850057856889181
11.5833333333333,0.73395119617047
11.6,0.589758138913051
11.6166666666667,0.444301776373678
11.6333333333333,0.32093287949664
11.65,0.236140896201594
11.6666666666667,0.199361017453123
11.6833333333333,0.214453050573835
11.7,0.280747164245384
11.7166666666667,0.392499238377838
11.7333333333333,0.537138740170552
11.75,0.694180862704811
11.7666666666667,0.836877701639126
11.7833333333333,0.937435795810343
11.8,0.974366639528983
11.8166666666667,0.939661330999429
11.8333333333333,0.840479969467437
11.85,0.69725296041971
11.8666666666667,0.536488133530194
11.8833333333333,0.382856690647033
11.9,0.253406755670315
11.9166666666667,0.155562628127439
11.9333333333333,0.0885720403093837
11.95,0.0467725807887496
11.9666666666667,0.0229080538877061
11.9833333333333,0.0104060513989073
12,0.00438412816396965
12.0166666666667,0.00171323946664206
12.0333333333333,0.000620958753556771
12.05,0.000346175440242255
12.0666666666667,0.000992742656934221
12.0833333333333,0.0026404458250739
12.1,0.00651357421583353
12.1166666666667,0.0149026753024758
12.1333333333333,0.0316237219575934
12.15,0.0622395658149042
12.1666666666667,0.113612407560987
12.1833333333333,0.192349591577372
12.2,0.302039385033735
12.2166666666667,0.439888939310134
12.2333333333333,0.59419618566079
12.25,0.744430349614885
12.2666666666667,0.865018825551035
12.2833333333333,0.9322535673581
12.3,0.931856691128317
12.3166666666667,0.863913381774064
12.3333333333333,0.743296690174338
12.35,0.593697036801052
12.3666666666667,0.441539337921363
12.3833333333333,0.308726775281023
12.4,0.209512335648799
12.4166666666667,0.150899596153971
12.4333333333333,0.13530039093442
12.45,0.163210619055342
12.4666666666667,0.234077879368616
12.4833333333333,0.344793704816849
12.5,0.486748281128561
12.5166666666667,0.643495955011
12.5333333333333,0.791213125949829
12.55,0.902891757286281
12.5666666666667,0.956032643929651
12.5833333333333,0.938894163001534
12.6,0.855198781862784
12.6166666666667,0.722476132095468
12.6333333333333,0.566089706784906
12.65,0.411387899394684
12.6666666666667,0.277281758741878
12.6833333333333,0.173341166835627
12.7,0.100505695149567
12.7166666666667,0.0540490747798414
12.7333333333333,0.0269584196471975
12.75,0.0124712201608272
12.7666666666667,0.00535095666907018
12.7833333333333,0.00212942013902806
12.8,0.0007859556198226
12.8166666666667,0
12.8333333333333,0
12.85,0
12.8666666666667,0
12.8833333333333,0
12.9,0
12.9166666666667,0
12.9333333333333,0
12.95,0
12.9666666666667,0
12.9833333333333,0
13,0
13.0166666666667,0
13.0333333333333,0.000756988305946075
13.05,0.00205459614791186
13.0666666666667,0.00517206045310353
13.0833333333333,0.0120754113230964
13.1,0.0261482572642336
13.1166666666667,0.0525154582168862
13.1333333333333,0.0978219098412749
13.15,0.169001481573674
13.1666666666667,0.270801434250918
13.1833333333333,0.402455630993053
13.2,0.554743252096612
13.2166666666667,0.709207364857007
13.2333333333333,0.840933581250263
13.25,0.924820204701355
13.2666666666667,0.943321704725449
13.2833333333333,0.892419073211966
13.3,0.783039733218302
13.3166666666667,0.637241402288867
13.3333333333333,0.480981684142607
13.35,0.336713144510083
13.3666666666667,0.218624924928
13.3833333333333,0.131658093442586
13.4,0.0735366416659293
13.4166666666667,0.0380950250204698
13.4333333333333,0.0183037769417651
13.45,0.00815681720493469
13.4666666666667,0.0033713802337744
13.4833333333333,0.00129241207706127
13.5,0.000459514972584662
13.5166666666667,0
13.5333333333333,0
13.55,0
13.5666666666667,0
13.5833333333333,0
13.6,0
13.6166666666667,0
13.6333333333333,0
13.65,0
13.6666666666667,0
13.6833333333333,0
13.7,0
13.7166666666667,0
13.7333333333333,0
13.75,0
13.7666666666667,0.000227756069651444
13.7833333333333,0.000926171744843454
13.8,0.00248155882731613
13.8166666666667,0.00616681954769755
13.8333333333333,0.0142135501603367
13.85,0.0303843149693545
13.8666666666667,0.0602424513488716
13.8833333333333,0.110780346579016
13.9,0.18894271054744
13.9166666666667,0.298885733610243
13.9333333333333,0.438518561419405
13.95,0.596730858450289
13.9666666666667,0.753141446503004
13.9833333333333,0.881620726976633
14,0.957180253368026
14.0166666666667,0.963847584170468
14.0333333333333,0.900179611769916
14.05,0.779752446500682
14.0666666666667,0.626457363415742
14.0833333333333,0.466803139073106
14.1,0.322614302345757
14.1166666666667,0.206795474756705
14.1333333333333,0.122943569730291
14.15,0.0677918730762978
14.1666666666667,0.0346701701337923
14.1833333333333,0.0164452387052858
14.2,0.00723484871644689
14.2166666666667,0.0029520440692371
14.2333333333333,0.00111716990923114
14.25,0.000392118554796176
14.2666666666667,0
14.2833333333333,0
14.3,0
14.3166666666667,0
14.3333333333333,0
14.35,0
14.3666666666667,0
14.3833333333333,0
14.4,0
14.4166666666667,0
14.4333333333333,0
14.45,0
14.4666666666667,0
14.4833333333333,0
14.5,0
14.5166666666667,0
14.5333333333333,0.000718870472748579
14.55,0.00196106858716633
14.5666666666667,0.00496182733475864
14.5833333333333,0.0116438857800489
14.6,0.0253432434076707
14.6166666666667,0.0511605033751214
14.6333333333333,0.0957890813472025
14.65,0.1663435107254
14.6666666666667,0.267919475956305
14.6833333333333,0.400233643431552
14.7,0.554531701764879
14.7166666666667,0.712596395267317
14.7333333333333,0.849309823303859
14.75,0.938846598735731
14.7666666666667,0.962564008624847
14.7833333333333,0.915316869043066
14.8,0.807272947408029
14.8166666666667,0.660353494800652
14.8333333333333,0.501002183758604
14.85,0.352540946444902
14.8666666666667,0.230083735602895
14.8833333333333,0.139273382886093
14.9,0.0781907669279656
14.9166666666667,0.0407143127953621
14.9333333333333,0.0196626491629486
14.95,0.00880722501276071
14.9666666666667,0.00365878601722193
14.9833333333333,0.00140972488908213
15,0.000503766882574766
15.0166666666667,0
15.0333333333333,0
15.05,0
15.0666666666667,0
15.0833333333333,0
15.1,0
15.1166666666667,0
15.1333333333333,0
15.15,0
15.1666666666667,0
15.1833333333333,0
15.2,0
15.2166666666667,0
15.2333333333333,0.000451702419032561
15.25,0.00127566116753549
15.2666666666667,0.0033413815413297
15.2833333333333,0.00811755429419374
15.3,0.0182908193850228
15.3166666666667,0.038225239475555
15.3333333333333,0.0740928791766644
15.35,0.133205473393518
15.3666666666667,0.22211079206009
15.3833333333333,0.343494979444107
15.4,0.492691735545715
15.4166666666667,0.655443369620113
15.4333333333333,0.80872487051226
15.45,0.925492095461563
15.4666666666667,0.98231625061168
15.4833333333333,0.967023212544585
15.5,0.88293661049378
15.5166666666667,0.747703047662335
15.5333333333333,0.58726695693899
15.55,0.427807509215861
15.5666666666667,0.289046120591637
15.5833333333333,0.181130305296641
15.6,0.105273607519742
15.6166666666667,0.0567481015551372
15.6333333333333,0.0283717094486707
15.65,0.0131559057830796
15.6666666666667,0.00565790569507565
15.6833333333333,0.00225697439234965
15.7,0.000835040188829356
15.7166666666667,0
15.7333333333333,0
15.75,0
15.7666666666667,0
15.7833333333333,0
15.8,0
15.8166666666667,0
15.8333333333333,0
15.85,0
15.8666666666667,0
15.8833333333333,0
15.9,0
15.9166666666667,0
15.9333333333333,0
15.95,0
15.9666666666667,0
15.9833333333333,0
16,0
16.0166666666667,0
16.0333333333333,0
16.05,0
16.0666666666667,0
16.0833333333333,0
16.1,0
16.1166666666667,0
16.1333333333333,0.000680242548153397
16.15,0.00186721723099901
16.1666666666667,0.00475368136660621
16.1833333333333,0.0112245891603966
16.2,0.0245819795035555
16.2166666666667,0.0499309650432571
16.2333333333333,0.0940654898257242
16.25,0.164360829786942
16.2666666666667,0.266363187846301
16.2833333333333,0.400366777737989
16.3,0.558148458031457
16.3166666666667,0.721687285236499
16.3333333333333,0.865477158676249
16.35,0.962643908739832
16.3666666666667,0.993073245681299
16.3833333333333,0.950173999198862
16.4,0.843202301760487
16.4166666666667,0.694012969842416
16.4333333333333,0.529798564942396
16.45,0.375112403995642
16.4666666666667,0.246331211546548
16.4833333333333,0.150032237681644
16.5,0.0847532689528203
16.5166666666667,0.0444052688895689
16.5333333333333,0.021578339432835
16.55,0.00972537042690769
16.5666666666667,0.00406534959229855
16.5833333333333,0.00157613028243133
16.6,0.000566744760664958
16.6166666666667,0
16.6333333333333,0
16.65,0
16.6666666666667,0
16.6833333333333,0
16.7,0
16.7166666666667,0
16.7333333333333,0
16.75,0
16.7666666666667,0
16.7833333333333,0
16.8,0
16.8166666666667,0.000707429884917496
16.8333333333333,0.001935516964677
16.85,0.00491151430506111
16.8666666666667,0.011559515107213
16.8833333333333,0.0252330858100408
16.9,0.0510867500659859
16.9166666666667,0.0959298607500002
16.9333333333333,0.167073391482965
16.95,0.269878849539105
16.9666666666667,0.404332351835419
16.9833333333333,0.561844390757748
17,0.724104423927773
17.0166666666667,0.865547618733217
17.0333333333333,0.959590224489467
17.05,0.986703133315199
17.0666666666667,0.941008725562026
17.0833333333333,0.832353287562079
17.1,0.682855722930965
17.1166666666667,0.519586139879543
17.1333333333333,0.366685299563144
17.15,0.240014019802741
17.1666666666667,0.145709063664303
17.1833333333333,0.0820432566812195
17.2,0.0428454739020383
17.2166666666667,0.0207525736641389
17.2333333333333,0.0093227277353864
17.25,0.00388433776073541
17.2666666666667,0.00150104151807895
17.2833333333333,0.000537983308783605
17.3,0
17.3166666666667,0
17.3333333333333,0
17.35,0
17.3666666666667,0
17.3833333333333,0
17.4,0
17.4166666666667,0
17.4333333333333,0
17.45,0
17.4666666666667,0
17.4833333333333,0
17.5,0
17.5166666666667,0
17.5333333333333,0.000410137989422335
17.55,0.00116585610131662
17.5666666666667,0.0030737357024762
