0.89229209012499,0.0736308313928601,0.014198782700896,0,0,0,0,0,0,0.00709939135044801,0.0127789044308064,0
0.52074816558339,0.426903013092372,0.0223428679806858,0.00571541968448615,0.00428656476336461,0,0,0,0,0.0071442746056077,0.0128596942900938,0
0.360165963772378,0.316906422258272,0.272277255714881,0.0173658371158177,0.0130243778368633,0,0,0,0,0.00723576546492408,0.0130243778368633,0
0.267147142579094,0.253998172849236,0.22763935998751,0.206289678007147,0.0175319596398097,0,0,0.00438298990995243,0.00243499439441802,0.00669623458464956,0.0124184714115319,0.00146099663665081
0.207310328390057,0.202899979218233,0.203206253955259,0.18741125371447,0.157641396687298,0,0,0.0132310475154738,0.007350581953041,0.00551293646478076,0.0110258729295615,0.0044103491718246
0.167930742191392,0.167930742191392,0.178236135879212,0.172189604176297,0.146439264892355,0.124763761707096,0.000736099549129977,0.0132497918843396,0.0073609954912998,0.00460062218206238,0.00993734391325471,0.00662489594216981
0.144277541637779,0.144277541637779,0.14770097295685,0.155473560513378,0.153801145659721,0.124208550041997,0.102200777276545,0.00440155455309034,0.00244530808505019,0.00397362563820657,0.00916990531893821,0.00806951668066563
0.129731220742559,0.129731220742559,0.127682885976943,0.138656107351622,0.147547029824629,0.119405943788683,0.0935927499440514,0.0910114305595882,0.00146309606649509,0.00384062705288762,0.00899804054615489,0.00833964740382873
0.122857943177851,0.122857943177851,0.116726288925579,0.120376082929124,0.126447776281574,0.109051294175692,0.0901766482604142,0.0882891836688864,0.0821575302324064,0.00419726259906231,0.00941646745696157,0.00744557911459771
0.115051195074774,0.112431698105424,0.107483757759145,0.108939033853227,0.112431697408397,0.103419378346647,0.0918811177204595,0.0830403148680494,0.0743658288631051,0.0743658286694863,0.00960482315031742,0.0069853261809682
0.105808093905525,0.0979824126868688,0.0994316123726766,0.103779213049708,0.104938573538746,0.101947009516115,0.0981169802931655,0.0747693278232677,0.0650855640548511,0.0679839646990155,0.0732010860513219,0.00695616200873968
0.0947304081890575,0.0901641336052155,0.0921935889758119,0.0965424222434301,0.0979920334869283,0.095092810999932,0.0987168391086773,0.0761080816519052,0.0625490395400096,0.062500965600531,0.0676833257844649,0.0657263508140367
0.26098045909466,0.0348568995771269,0.0316525556589934,0.0331090754103803,0.270811968462957,0.0287395156911373,0.0396634149892448,0.0330622589532369,0.246040726513041,0.00382336473495921,0.00895759740119403,0.00830216351306992
0.0268780885771353,0.266777402352053,0.027972418243063,0.0297963019902514,0.0356327295153462,0.25729320779849,0.0385509432778935,0.036727059414228,0.0203642183842539,0.242498348337909,0.00875464105468795,0.00875464105468795
0.0341393450778896,0.0275813778774766,0.256178401973239,0.0283100410160796,0.0341393447288849,0.0224807373032742,0.270387329918621,0.0286743722363764,0.0271129521336044,0.0201748546588237,0.242077288204532,0.00874395487119861
0.0364004912134688,0.02392240692992,0.0218062404606693,0.262071842840419,0.0322411297856193,0.0208576143172681,0.0318033024692446,0.259007050227767,0.0309276471374806,0.0269468051296776,0.0123634139984486,0.241652055490018
0.266991302174668,0.022447368535391,0.0248653410058907,0.0310934522869705,0.26325443540602,0.0190768612745094,0.0227404563521725,0.027722945026089,0.265159504635836,0.0295167978416751,0.0196578021574464,0.00747373330333084
0.0304491991116765,0.255866578361907,0.0260514468432863,0.0304491991116765,0.0278105477506423,0.253227927000873,0.01989459366754,0.0278105477506423,0.0304491991116765,0.262683093939085,0.0237478614886723,0.0115598058623222
0.0268101240010353,0.0241805892412917,0.258682604690067,0.0268101240010353,0.0259336124144541,0.0233040776547105,0.256637410988044,0.0259336124144541,0.0268101240010353,0.0264449106941893,0.257917395885366,0.0205354140143174
0.025,0.025,0.025,0.258333333333333,0.025,0.025,0.025,0.258333333333333,0.025,0.025,0.025,0.258333333333333
