index,t_step,t_clock,tau,dt,speed,S_projection_raw,S_projection_norm,S_temporal_raw,S_temporal_norm,S_combined_raw,S_combined_norm,S_memory_raw,S_memory_norm
77,76,76,0.0380190095047524,1,2.88474412742852,3.01167744642815,0.271890586485824,2.88474412742852,0.275066053408063,0.276643791610186,0.280010883266915,0.288081181986186,0.30083967756636
78,77,77,0.0385192596298149,1,2.90318486310781,3.02874287062403,0.273633232552887,2.90318486310781,0.276824413997833,0.277639735945278,0.281018949456764,0.28651496508005,0.299204096284055
79,78,78,0.0390195097548774,1,2.90191576185386,3.02766174730993,0.27352283299471,2.90191576185386,0.27670340268526,0.27723445880347,0.280608739598864,0.285122889138563,0.29775036829496
80,79,79,0.03951975987994,1,2.89240138441869,3.01898932344562,0.272637243210034,2.89240138441869,0.275796187994417,0.276240003070274,0.279602180129007,0.28379045622832,0.296358924798607
81,80,80,0.0400200100050025,1,2.89109694372867,3.01787566364947,0.272523521169401,2.89109694372867,0.275671806996776,0.275878808220766,0.279236589098558,0.282603709027187,0.295119619117895
82,81,81,0.040520260130065,1,2.89564258798656,3.02214808821332,0.272959802376219,2.89564258798656,0.276105243159909,0.275989487980704,0.279348615965886,0.281611575870214,0.294083546518538
83,82,82,0.0410205102551276,1,3.6806539391932,3.74498343539487,0.346772569081688,3.6806539391932,0.350957626844081,0.335205140656231,0.339284995207916,0.289650610588117,0.302478612783555
84,83,83,0.0415207603801901,1,2.88781158763492,3.01511284299778,0.272241394075026,2.88781158763492,0.275358541800686,0.276814239081625,0.280183405291539,0.287725154862143,0.300467882767188
85,84,84,0.0420210105052526,1,2.98711526873448,3.1066275528898,0.281586473777779,2.98711526873448,0.284827344038373,0.28394851458586,0.287404513612036,0.2871586588207,0.299876297835207
86,85,85,0.0425212606303152,1,3.0159369796783,3.13325058334473,0.284305100562737,3.0159369796783,0.287575551134595,0.28602046991448,0.289501687158855,0.286987930484767,0.299698008308694
87,86,86,0.0430215107553777,1,3.79514077509358,3.85073900211475,0.357571862454012,3.79514077509358,0.361874172897116,0.34496088471525,0.34915947854619,0.29568387361934,0.308779076050445
88,87,87,0.0435217608804402,1,3.03172787369077,3.14796365749916,0.285807534988939,3.03172787369077,0.289081244084793,0.288928600898568,0.292445213636608,0.294670582711224,0.307720908668678
89,88,88,0.0440220110055028,1,3.09715494709064,3.20828868920247,0.291967661923764,3.09715494709064,0.295319844831053,0.293681510098807,0.297255971526745,0.294522221819361,0.307565977192198
90,89,89,0.0445222611305653,1,3.13038237414306,3.23896799556425,0.295100497765283,3.13038237414306,0.298488145664846,0.296170519340946,0.299775275040821,0.294769466447599,0.307824171752933
91,90,90,0.0450225112556278,1,3.12892939986568,3.23771758315015,0.294972811148729,3.12892939986568,0.298349601696117,0.296114018900089,0.29971808692083,0.294971149315472,0.30803478672099
92,91,91,0.0455227613806903,1,3.18457819483527,3.28903990241589,0.300213620682348,3.18457819483527,0.303655824270125,0.300369897664695,0.304025764909981,0.295780961567856,0.308880463815261
93,92,92,0.0460230115057529,1,3.18292968404632,3.28760946250541,0.300067550449604,3.18292968404632,0.303498635508597,0.300411112443902,0.304067481323214,0.296475484199263,0.309605745359354
94,93,93,0.0465232616308154,1,3.18811599611785,3.29247174019478,0.300564064863491,3.18811599611785,0.303993160613855,0.300946532243273,0.304609417833222,0.297146141405864,0.310306104530336
95,94,94,0.0470235117558779,1,3.1865169996642,3.29108688738078,0.300422649784552,3.1865169996642,0.303840693142047,0.300963663283938,0.304626757379503,0.297718769687575,0.31090409328631
96,95,95,0.0475237618809405,1,3.27153385031842,3.3694479294712,0.308424534779759,3.27153385031842,0.311947217863006,0.307516320840459,0.311259168753955,0.299188402360508,0.312438812827579
97,96,96,0.048024012006003,1,3.26959809124357,3.36775302442663,0.308251458530611,3.26959809124357,0.311762639409754,0.30766776060429,0.311412451724035,0.300460306097075,0.313767046443417
98,97,97,0.0485242621310655,1,3.33750992809921,3.43036574010489,0.31464519369198,3.33750992809921,0.318238167261933,0.313065756922483,0.31687614822751,0.302351123720886,0.31574160431062
99,98,98,0.0490245122561281,1,3.33583993919513,3.42891552562002,0.314497104166666,3.33583993919513,0.318078930519682,0.313321547301066,0.317135051886332,0.303996687257913,0.317460046315339
100,99,99,0.0495247623811906,1,3.31781408042136,3.41240671016027,0.312811296535833,3.31781408042136,0.316360129262736,0.312290466134665,0.316091421207171,0.305240754089426,0.318759210189504
101,100,100,0.0500250125062531,1,3.31573584139294,3.41058062598645,0.312624824850916,3.31573584139294,0.316161965064341,0.312386009773317,0.316188127728195,0.30631254244201,0.319878465741664
102,101,101,0.0505252626313157,1,3.31707262421833,3.41189870056583,0.312759420830218,3.31707262421833,0.316289429948504,0.312705548343977,0.316511555472181,0.307271493327305,0.320879886497942
103,102,102,0.0510255127563782,1,3.73728042366348,3.7988649583035,0.352274713236229,3.73728042366348,0.356357074044099,0.344702895537199,0.348898349325835,0.312886203658789,0.326743260266775
104,103,103,0.0515257628814407,1,3.90613281860813,3.95441211272176,0.368158504566499,3.90613281860813,0.372457483589721,0.358608687043084,0.362973391239572,0.319744576166433,0.333905375333106
105,104,104,0.0520260130065033,1,3.45244144197444,3.53679267188801,0.325513043911974,3.45244144197444,0.329197114238646,0.325648774977201,0.329612316927186,0.320630205988048,0.334830227793586
106,105,105,0.0525262631315658,1,3.49751743418597,3.57838077223492,0.329759837819604,3.49751743418597,0.333495199175604,0.329241287927893,0.333248555133061,0.321921868279025,0.336179095027686
107,106,106,0.0530265132566283,1,3.9580050818277,4.00243207443391,0.373062091870142,3.9580050818277,0.377403606398148,0.364353577236721,0.368788203739172,0.328286624622679,0.342825732732419
108,107,107,0.0535267633816908,1,4.02234944496233,4.06176027124029,0.379120426409261,4.02234944496233,0.383538968580955,0.370500155812037,0.375009593656966,0.334618654301083,0.349438194378327
109,108,108,0.0540270135067534,1,3.539597936524,3.61738560842141,0.333742840152078,3.539597936524,0.33750765823341,0.335235689310345,0.339315915676333,0.334711209552472,0.349534848702616
110,109,109,0.0545272636318159,1,3.56428275012674,3.6401998603259,0.336072531222045,3.56428275012674,0.339861403992785,0.337126372357889,0.341229610637782,0.335073483973285,0.349913167477887
111,110,110,0.0550275137568784,1,3.56229639097064,3.63845836855505,0.335894697741291,3.56229639097064,0.33967200072179,0.337052511030864,0.341154850328508,0.335370338031922,0.350223168563931
112,111,111,0.055527763881941,1,3.58395841732834,3.65848958615335,0.337940197587384,3.58395841732834,0.341737517743691,0.338755287730999,0.342878351893593,0.335878080486783,0.350753397839423
113,112,112,0.0560280140070035,1,3.58136872691343,3.65619261645595,0.3377056411437,3.58136872691343,0.34149058564486,0.338664859587723,0.342786823129749,0.336296097351924,0.351189927771921
114,113,113,0.056528264132066,1,3.58875638776375,3.66308164253171,0.338409118189393,3.58875638776375,0.3421950137065,0.339311577452887,0.343441412338475,0.336748419367069,0.351662282155689
115,114,114,0.0570285142571286,1,4.1101585335453,4.14321599799419,0.387438326992228,4.1101585335453,0.391911738706465,0.378866039567179,0.383477300399818,0.343066062397085,0.358259719999514
116,115,115,0.0575287643821911,1,4.12258008630791,4.15473965189849,0.388615071849198,4.12258008630791,0.393096158309967,0.381073650220044,0.385711780361288,0.348767200570529,0.364213349313428
117,116,116,0.0580290145072536,1,4.12009698483372,4.15254081701992,0.388390536501628,4.12009698483372,0.392859389677275,0.382029967926885,0.386679737618589,0.353756615673982,0.369423734874258
118,117,117,0.0585292646323162,1,4.1255430160144,4.15764221414846,0.388911468741022,4.1255430160144,0.393378679512849,0.383444021897754,0.388111002347378,0.358209726607548,0.374074064507679
119,118,118,0.0590295147573787,1,4.12358883935817,4.15593035231645,0.388736660939313,4.12358883935817,0.393192344906816,0.384190763461586,0.388866832664927,0.362106882135654,0.378143816667184
120,119,119,0.0595297648824412,1,4.12492993750603,4.15725239994768,0.388871662629198,4.12492993750603,0.393320221265504,0.385075702053196,0.389762542036287,0.365552205123285,0.381741725595372
121,120,120,0.0600300150075038,1,4.12231219517527,4.15492960327741,0.388634468848629,4.12231219517527,0.39307061436106,0.385570667032911,0.390263531342244,0.368554974409729,0.384877481071352
122,121,121,0.0605302651325663,1,4.11996662137904,4.15285738804317,0.388422863342279,4.11996662137904,0.392846959264246,0.385997719128457,0.390695781181573,0.371171386117538,0.387609768023007
123,122,122,0.0610305152576288,1,4.11792520628135,4.15106520710309,0.388239853706488,4.11792520628135,0.392652306300417,0.386370518596573,0.391073118072963,0.373451255989394,0.389990608425054
124,123,123,0.0615307653826913,1,4.1049010616207,4.13916139386089,0.387024288649829,4.1049010616207,0.391410428368591,0.385844831019309,0.390541032238051,0.375310292243881,0.391931977394482
125,124,124,0.0620310155077539,1,4.10216731227314,4.13673179129217,0.386776188320631,4.10216731227314,0.39114975996584,0.386013759181104,0.390712016461183,0.376915812284464,0.393608602462476
126,125,125,0.0625312656328164,1,4.09554976259077,4.13072643274265,0.386162947516446,4.09554976259077,0.390518763525964,0.385838056073381,0.390534174832785,0.378254148852802,0.395006211077236
127,126,126,0.0630315157578789,1,3.50455159297665,3.5866907130374,0.330608412428167,3.50455159297665,0.334165920117265,0.341382687404278,0.345537730218795,0.372723429635523,0.389230548208302
128,127,127,0.0635317658829415,1,3.48041546559501,3.56455626607359,0.328348140049035,3.48041546559501,0.33186449267339,0.338453921384857,0.342573317552214,0.367583003397923,0.38386246355518
129,128,128,0.064032016008004,1,4.07023329491275,4.10767990226546,0.383809537180169,4.07023329491275,0.38810478830223,0.382067568316441,0.386717795650651,0.369755688135701,0.386131371824231
130,129,129,0.0645322661330665,1,4.05969866243891,4.09806814508275,0.3828280268081,4.05969866243891,0.387100290277211,0.381708851287809,0.386354712599173,0.371548662608517,0.388003753277847
131,130,130,0.0650325162581291,1,3.46620522898406,3.5517350738576,0.327038896286102,3.46620522898406,0.330509518530136,0.337155567335997,0.341259160954308,0.366389698317639,0.382616309560963
132,131,131,0.0655327663831916,1,3.42009494517474,3.50936935481591,0.322712695377241,3.42009494517474,0.326112811845352,0.33263813672916,0.336686747718662,0.361326964079367,0.377329357718621
133,132,132,0.0660330165082541,1,3.41660545334579,3.50624395162285,0.322393542948338,3.41660545334579,0.325780081903495,0.331365515808849,0.3353986374528,0.356832746838789,0.372636101268314
134,133,133,0.0665332666333167,1,3.40919472157952,3.49950832237558,0.321705730112149,3.40919472157952,0.325073453984426,0.329909836812774,0.333925241071585,0.352794310334887,0.36841881110264
135,134,134,0.0670335167583792,1,3.40652004392309,3.4971331062157,0.321463183483836,3.40652004392309,0.324818418184162,0.32890374099916,0.332906899847365,0.349210724934528,0.364676516417015
136,135,135,0.0675337668834417,1,3.38148283686935,3.47416904888346,0.319118194942413,3.38148283686935,0.322431071012831,0.326296207565482,0.330267629558079,0.345773547329171,0.361087113612553
137,136,136,0.0680340170085043,1,3.37763616759199,3.47071479783848,0.318765462017108,3.37763616759199,0.322064283495411,0.325321666596927,0.329281227239789,0.342705765219335,0.357883466035144
138,137,137,0.0685342671335668,1,3.36957773481328,3.46338284010639,0.318016754738634,3.36957773481328,0.321295896004813,0.324102256277937,0.328046975213029,0.339915238878125,0.354969353287682
139,138,138,0.0690345172586293,1,3.36676723498298,3.46088257453391,0.317761438614259,3.36676723498298,0.321027909291858,0.323335463404192,0.327270849536721,0.337428272557035,0.352372244580349
140,139,139,0.0695347673836918,1,3.34086956621329,3.43712630316854,0.315335552659842,3.34086956621329,0.318558515395458,0.320882133596746,0.324787659719485,0.334946351712992,0.349780404803383
141,140,140,0.0700350175087544,1,3.3370368349861,3.43368488467467,0.314984130138221,3.3370368349861,0.318193056898667,0.320099698819331,0.3239957017585,0.332719353778943,0.347454777923483
142,141,141,0.0705352676338169,1,3.32741679068697,3.4249151749336,0.314088605947661,3.32741679068697,0.317275766663526,0.31893026176447,0.322812031231318,0.330650989976772,0.345294810739772
143,142,142,0.0710355177588794,1,3.9332751097542,3.98280704641369,0.371058070317388,3.9332751097542,0.375045554689343,0.364372273779449,0.368807127841582,0.335709182547173,0.350577019773547
144,143,143,0.071535767883942,1,3.89898000386638,3.95131938223454,0.367842688530625,3.89898000386638,0.371775448568636,0.362792453347239,0.367208079071857,0.339771673167183,0.354819429360365
145,144,144,0.0720360180090045,1,3.29400761532145,3.39441781140116,0.31097434930771,3.29400761532145,0.314090135768905,0.317824339341023,0.321692648385921,0.336479573093259,0.351381529258987
146,145,145,0.072536268134067,1,3.28230246308575,3.38372837445165,0.309882791017369,3.28230246308575,0.312974026371402,0.316284079806459,0.320133642018117,0.333450249100239,0.348218043025624
147,146,146,0.0730365182591296,1,3.27934312508431,3.38109107583556,0.309613481681238,3.27934312508431,0.312691847644693,0.315458263252248,0.319297774271311,0.33075145122304,0.345399721198438
148,147,147,0.0735367683841921,1,3.25120654346378,3.3552734714132,0.306977101460552,3.25120654346378,0.310008968983406,0.312793125046049,0.31660019808931,0.328057702296492,0.342586671929061
149,148,148,0.0740370185092546,1,3.85156167216451,3.90809863910571,0.363429176322285,3.85156167216451,0.367254016932322,0.35769357573064,0.362047141908641,0.332503083311614,0.347228929302585
150,149,149,0.0745372686343172,1,3.83971736837908,3.89728108743782,0.362324535520338,3.83971736837908,0.36612463915956,0.357690281352321,0.362043807433729,0.33628116301772,0.351174332028194
151,150,150,0.0750375187593797,1,3.23342065382921,3.33916022976564,0.305331688087732,3.23342065382921,0.308313049258112,0.312565059483363,0.31636935669114,0.332723747487566,0.347459366220006
152,151,151,0.0755377688844422,1,3.20853583949673,3.3163364780973,0.303001026943658,3.20853583949673,0.305940233033912,0.309974293184029,0.31374705761263,0.329311329342036,0.343895819418562
153,152,152,0.0760380190095048,1,3.20438801844391,3.31260496118658,0.302619980847528,3.20438801844391,0.305544730099564,0.308981912784642,0.312742598735922,0.326261916858427,0.340711355018594
154,153,153,0.0765382691345673,1,3.19479937605529,3.30386416270758,0.301727408947902,3.19479937605529,0.304630434098646,0.307650369332768,0.311394848779571,0.323470184729578,0.337795983081753
155,154,154,0.0770385192596298,1,3.7825127211176,3.84505023220853,0.356990950289761,3.7825127211176,0.36067006299483,0.351574486624499,0.355853576040321,0.327685830013816,0.342198330223279
156,155,155,0.0775387693846923,1,3.76543976458367,3.82941873936824,0.355394730986462,3.76543976458367,0.359042122849586,0.351129537944026,0.355403211792845,0.331202386203347,0.345870627118581
